"contents","author","category","star_tweet"
"Kourtney Kardashian Takes Younes Bendjima on a Surprise Birthday Trip Oh, the places they'll go! Kourtney Kardashian channeled her inner Carmen San Diego for Younes Bendjima's birthday--and no, we're not talking about a role-playing fantasy.... https://t.co/R4msyMid8K","@JerryChandler54","travel",
"You guys, no one in my timeline has done a Carmen San Diego ""that jacket and coat"" joke, so consider this mine","@cathinator","style",
"I kinda want Hope to go dressed as Carmen Sandiego for Halloween now... #Days","@semigemi","style",
"@lstewy ""ps I'm just getting on the plane"" ... @25kjackson ""who are you? carmen sandiego?"" #jetsetter","@lstewy","travel",
"Studio session went so good tonight where in the hell is Carmen Sandiego lol wrong Puerto Rican chick my bad where's @Double_A2011😂🗼🗼 !","@youngfolk10k","pop culture",
"Where in the world is Carmen Sandiego? Where's Waldo? Why they're spending Halloween together of course! https://t.co/9lHHeaBSkA","@kwsipio","style",
"@_TheLuckyXIII These would be the ClueFinders, Super Solver, Reader Rabbit, and Carmen Sandiego games from long ago. Some of my favorite educational games.","@_TheLuckyXIII","edutainment",
"@pieterlouw @mrxinu Yes! There were a couple actually. 1 was a game show designed to teach us kiddos geography, & another, Where On Earth Is Carmen Sandiego,","@keandric","edutainment",
"@eldritchspeaker I totally wanted to be that girl when I grew up. The reporter from TMNT, not Carmen Sandiego. Of course, now that I AM grown up I’d rather have a sexy red hat and steal things","@Moryera","style",
"Travelling around the world with different versions of Carmen Sandiego #retrogaming #dosgaming https://t.co/s3dVCZaC9X","@lomartistic","travel",
"The educational programs growing up were mad dope. Carmen San Diego, Zoobalee Zoo, puzzle place","@BederomO","edutainment",
"I asked Hubs what I should cosplay as and he said same thing he always does, ""I always thought you'd make a good Carmen Sandiego.""","@hsofia","style",
". @HMHCo launches Carmen Sandiego's first iOS app https://t.co/axIh7daPib #publishing #education https://t.co/S6wzLBkrfu","@bookbusinessmag","pop culture",
"Where are....? #CarmenSandiego #Waldo #Halloween #Halloween2018 #CouplesCostume https://t.co/7a7IalBB0Q","@littlesassilie","waldo",
"Computer time in the classroom... WHERE IN THE WORLD IS CARMEN SAN DIEGO. N THE OREGON TRAIL... https://t.co/HvpThzAaxe","@Breezae26","edutainment",
"Lady Gaga Swiped Her Hat And Trench From Carmen Sandiego’s Closet https://t.co/WBCbSA1e47 #Style https://t.co/vTrtJ8U1Ht","@amandasome","style",
"Another #airport, Another picture.. #carmensandiego #whereareyou #everywhereigo #american… https://t.co/GQeW8lLOlR","@ScorpioSweetz","travel",
"Just got finished recording our Carmen Sandiego choose your own adventure podcast! I am so stoked.","@TheCardboardKid","pop culture",
"@dankrutka @jjacksongr8 My colleagues & I are creating something similar for methods in the fall... Full semester ""game"" that integrates math/science/SS... Part Carmen Sandiego, part national treasure, part clue","@SBShear","edutainment",
"This is an awesome playlist of music from the various places featured in Carmen Sandiego’s travels | Where in the World Is Carmen Sandiego? from Smithsonian Folkways https://t.co/enBLsk8pSl via @folkways","@bianquitaferrer","travel",
"Where in the World Is Carmen Sandiego? Becoming a Secret Travel Agent https://t.co/uKxuvPSSZS #startup #Dubai #GCC","@silverbacklive","travel",
"Guess I'mma have to go carmen sandiego on @karlas13 hold up, let me get my red hat and pumps first 💃👒👠","@GrizzlyMcCloud","style",
"I've driven across half the country this summer and have gotten 0 hints about where Carmen Sandiego is wtf","@matt_dwyer13","travel",
"Think I'm gonna be Carmen Sandiego for Halloween this year...","@KatrinaValene","style",
"VIDEO: 10 Reasons Where in the World Is Carmen Sandiego? Was the Best Educational TV Show … https://t.co/erciStK50S https://t.co/KaGe5BguCD","@Adrien_Magnuss","edutainment",
"@LeBearPolarr with a hat like that you ought to just pull a Carmen Sandiego","@Pickled_Orange","style",
"@HurtboxTV Random but Carmen San Diego without the hat just saying lol but I do see Q","@twogunz81","style",
"Gina Rodriguez donning red fedora and trench coat of Carmen Sandiego https://t.co/MRQXcuWmoX","@99blogUK","pop culture",
"Carmen Sandiego by Natasha King (@bendybombshell) #cosplay #cosplaygirls https://t.co/WrOm06b94o","@SofiBauer182","style",
"I remember this game was the shit in elementary school!! #CarmenSandiego where in the world is Carmen Sandiego lol #1999games #oldschool https://t.co/bsmqEz68TZ","@RemZisWorld","nostalgia",
"Toni Braxton Miss Piggy Mariah Carey Ursula from The Little Mermaid The Pine Sol Lady Angelica Pickles Fantasia Storm Ms. Celie Ciara Rihanna Madea Suzie Carmichael SZA Daria Kimberly Reese Dora The Explorer Carmen San Diego Karen from Will & Grace Beyonce Me https://t.co/BJmaqrWtOc","@MEBDKX","pop culture",
"I was about to say I wanted to see Carmen Sandiego Vs the Doctor, but realized that is probably the inspiration for River Song...","@pontelon","pop culture",
"@whittynovels Well.... my first woman crush was fergie and then Carmen Sandiego","@theinfamouswig","pop culture",
"@_AshaAce “@_AshaAce: Let's see what this airport is looking like ....”CARMEN SANDIEGO","@EFFIN_JERK","travel",
"I like to think Carmen Sandiego & Waldo would make good travel buddies.","@BillyScafuri","travel",
"My dream Halloween costume is The Other Mother and Carmen San Diego. And Sam from Trick R Treat.","@bebravelive","style",
"Lady Gaga Swiped Her Hat And Trench From Carmen Sandiego's Closet - https://t.co/PDWvtV0VA9 https://t.co/eoVaAZRf0u","@LadyGaGaWatch1","style",
"Netflix is betting on ‘90s kids nostalgia for learning with upcoming lineup https://t.co/UcDsTRSqZP https://t.co/0nOYsk3D9N","@gucci_dolphin1","edutainment",
"@LauraBabcock @MooreintheAM @NEWSTALK1010 More like Carmen Sandiego. You're just missing the hat","@thekantastic","style",
"@jsnell I didn’t do the survey, but when I heard the hats question, Carmen Sandiego was my actual first guess and I was so happy to hear it at the end.","@MatthewDoel32","pop culture",
"Two costumes I could never wear at GenCon (or possibly anywhere else): Waldo and Carmen Sandiego.","@cenobyte","style",
"Get a smart phone with a cheap carrier plus unlimited roaming for a month. Add your location to snapchat. Hide it under a seat of a plane that makes international flights. You have now just traveled the world at low cost. Take that carmen sandiego!","@EricHouck","travel",
"I just thought about Carmen Sandiego putting her hat on, looking back at Prince, smiling and leaving the note on the bed. Now I'm screaming.","@TatyanaJenene","pop culture",
"Look, most of Leviticus is fun, flexible stealth with delightful heist panache and Carmen Sandiego's hat.","@sushi_cronut","style",
"@PGATOURSMartin @RyanLavnerGC I have to thank Where In The World Is Carmen Sandiego for teaching me the definition of 'spelunking.'","@PGATOURSMartin","edutainment",
"In my top 10 fave costumes at #YelpGetsSpooked : Carmen San Diego here with Waldo","@klkunze","waldo",
"Netflix plans live-action 'Carmen Sandiego' film with Gina Rodriguez https://t.co/57NFXEbjA5 Rodriquez is already set to voice Carmen in the Netflix reboot of the popular animated series, due in 2019 along with a line of books from the owner of the property, educational publis… https://t.co/pCKm0REpBW","@LouzWate","pop culture",
"Where in the world is... #firstcostume #halloween #CarmenSandiego https://t.co/lTeiqZfVQD","@trk_knight","style",
"Early potential Halloween costume: Derrick Rose as Carmen Sandiego.","@AdamsWorldBlog","style",
"@medeucea should i cosplay carmen sandiego yes or yes","@medeucea","style",
"Good piece->Not Your Shero: Carmen Sandiego and the importance of feminism in edutainment https://t.co/tRWV5uurYV","@TonyaWithAPen","feminism",
"@schweinsty I loved Carmen Sandiego. *-* It was more educational than Where's Waldo. (You learned geography.) Mostly a video game and TV game show, but I think a cartoon, too.","@McNultyAmy","edutainment",
"okay we are officially going as carmen sandiego and where's waldo for the halloween party we're going to friday","@lacksauthority","cultural icon",
"Carmen San Diego outfit again! #MeTVWonderWoman","@dehavillandsec","style",
"@mitchellvii Please tell me this doesn’t turn into some crummy version of Carmen SanDiego where we’re chasing her around the globe 😣","@WoodruffJW","travel",
"You're welcome BTW I want to watch the old Carmen San Diego cartoon. Its educational and fun. http://t.co/tKQZOQ1hPM","@Patfactorx","edutainment",
"@urbie Hi Urbie! #gbl = game-based learning, using games to learn, such as Oregon Trail and Carmen Sandiego. #CTedu","@sarahdateechur","edutainment",
"VIDEO: 10 Reasons Where in the World Is Carmen Sandiego? Was the Best Educational TV Show Ever - SEE MORE: https://t.co/FqSHmT1x5M","@CN_CelebNews","edutainment",
"""You kids look at Carmen SanDiego? You kids would looove Carmen SanDiego."" - the 80 bus","@katlynletrieze","travel",
"When I was in elm school we played Where in the world is Carmen SanDiego, now kids are learning how to code. I am jealous to say the least.","@_Molly_Mae","edutainment",
"""Me: Sha's going to Chicago @michael_filardo : WTF is your mom Carmen San Diego LIKE REALLY"" YES MICHAEL MY MOTHER IS A TRAVELING SPY","@emilyphonehome","travel",
"One day I want to be playing Carmen Sandiego on Redhat Linux.. maybe wearing a Fedora :)","@UrzasRage","style",
"Little does she know, back in elementary I ALWAYS found Waldo and Carmen San Diego 😏👌🏼","@InSight_Music","nostalgia",
"@amyallantdf Lol ""Where in the world is Carmen San Diego?!"" Where in the world is Amy Allan, international woman of mystery 😜","@Lane73Tanya","pop culture",
"@SpawnWaveMedia Some of the classic educational games like Oregon trail, Carmen San Diego, Gizmo and gagets","@avikingchef","edutainment",
"Carmen Sandiego did less traveling than Lebron.","@Gaizkacrowley","pop culture",
"@Gregtito @BrianPShea Lemonade Stand! Yes! Also, The Oregon Trail, Carmen Sandiego, and I learned a lot from Uncharted Waters (SNES).","@jasonventer","edutainment",
"@TonyAlbrecht Assassin's Creed II is actually quite accurate in terms of history and teaching it. Idem Age of Empires. Then there's Carmen Sandiego the TIM machine, but both are old now.","@matiasgoldberg","edutainment",
"Where in the world is Carmen Sandiego these days? I wonder if she's still traveling...","@JesusTrejo","travel",
"@RealMuckmaker Did he steal Carmen SanDiego's hat style? https://t.co/JpX8WOoTiD","@AltCheeto","style",
"@sarahmccammon Oh! @sarahmccammon this inspires another @nprpolitics @NPRvocalness request: Travel updates w/ the Carmen Sandiego song! #Flashback","@kvandawalker","travel",
"@ScarBH legit Carmen Sandiego hat on the top row there","@devdevbooday","style",
"Oh man. This day is the inspiration to start crafting math around Carmen Sandiego. Where to start? #msmathchat #mtbos","@AGoTeach","pop culture",
"""Honey, I'm thinking Peru for vacation."" ""Is Carmen San Diego still at large?"" ""...I have no idea."" ""Well then I can't take that risk.""","@_kennymurdock","travel",
"That discussion of global travel has inspired me to play where in the world is carmen sandiego and relive my youth","@briantashman","travel",
"Gina Rodriguez Will Voice Globe-Trotting Thief Carmen Sandiego in a Netflix Animated Series - Slate 😳 https://t.co/5ICRIqdNqu","@DavidMerice1","pop culture",
"Another great post from the vault: Educational Games of The Past: Carmen Sandiego http://t.co/nSobkyt8Ru http://t.co/Qnv85wzL2m","@MaglomaniacInc","nostalgia",
"October 27th: it’s not a Queer Lady Halloween Party until there’s at least one Carmen San Diego, one Dana Scully, and one Francine Frensky 😉 #inktober https://t.co/6VpIQFA42h","@ghostbatcomix","style",
"Have been playing Where in the World is #CarmenSandiego all night. Thank you @Paul_Whurr for bringing back my childhood! #SeniorInvestigator","@JillianWhurr","pop culture",
"@veschwab is Carmen Sandiego Kell and Lila's great great grand daughter? Shes got an amazing red coat and loves to steal https://t.co/zE4wZtkRbj","@bluevendetta64","style",
"Walking the dogs wearing my green, trenchcoat. My neighbor invites me to up to his costume party thinking I’m dressed as Carmen Sandiego","@iamtoryshulman","style",
"@JennyHops Wish @politico had done a Where in the World is Tom Vilsack ala Carmen SanDiego gimmick. So many fun SecAg adventures this year.","@ReanaMK","travel",
"Carmen San Diego, I don’t know how you did it...I am one tired traveler","@swest1991","travel","x"
"I wish I could fit all my feelings about that in one tweet but Carmen Sandiego can be your role model if you want. she's real smart","@second_truth","inspiration",
"I want a right a book 🎂 all my experience travels something like carmen san diego #feeling http://t.co/jkvdn5V0Jw","@WuTang420Bl4z3r","travel",
"Caroline definitely wore it better than Carmen Sandiego. @itskatelambert #TeachersSeries","@TreshonBrown4","style",
"VIDEO: 10 Reasons Where in the World Is Carmen Sandiego? Was the Best Educational TV Show … https://t.co/ExiwTgDZF2 https://t.co/Q0DOeg2If9","@doogjohn","edutainment",
"VIDEO: 10 Reasons Where in the World Is Carmen Sandiego? Was the Best Educational TV Show … https://t.co/GbemN1pxzA https://t.co/EFjAOdfdi6","@hot_shots_media","edutainment",
"How Carmen Sandiego accidentally became an educational game icon - https://t.co/kXKB3E69DE https://t.co/vpBRufwzYY","@Red5Apps","inspiration",
"Remember that year [former boyfriend’s name redacted] dressed up as Carmen San Diego and Where’s Waldo for Halloween because we were in a long-term long-distance relationship? We were too cute and boring to succeed I now realize.","@cherisseyanit","style",
"Also this time last week I was on my way to the airport to leave Florida and today I’m packing to go back to Florida lol we love a Carmen San Diego ass bitch","@jodidercolee","travel",
"Gina Rodriguez donning red fedora and trench coat of Carmen SandiegoGina Rodriguez donning red fedora and trench c… https://t.co/SHhqc3DdPW","@Anandokarmoker1","pop culture",
"ok but have you considered these early PC games: - mavis beacon teaches typing - freddi the fish - putt putt - carmen sandiego","@jmarieray","nostalgia",
"Do it, Rockapella! The hunt for the the red fedora wearing super thief begins once more https://t.co/83puVJktfk","@TheGeekFinity","rockapella",
"Where In The World is Carmen Sandiego? #flickr #halloween #costume https://t.co/1xYl9k5CdZ","@MyVintageSoul","style",
"I'm tryna travel the globe like a crook dodging Carmen Sandiego","@Girlzlovejordan","travel",
"@AmandaSalas I knew you'd nail that Carmen Sandiego costume!","@TheNewAgeIcon","style",
"@Kymjane420 nice view! Since you travel a lot I wanted to ask you... Where in the world is Carmen San Diego?","@Omar_Photograph","travel",
"Great Halloween party!! #Strangerthings #carmensandiego #subzero #rickandmorty https://t.co/TPJl2DEHaQ","@RagebowBrite","style",
"10 Reasons Where in the World Is Carmen Sandiego? Was the Best Educational Show Ever https://t.co/q9tY94IAgr","@alishkapesh30","edutainment",
"There's some good stuff left to explore with Carmen Sandiego in terms of the mythology...like; who IS she? One of the compelling things about the character is that she's a mystery...a cat burglar who steals historical and cultural monuments. What motivates someone like that?","@DTHalliday","pop culture",
"@Alaskamauve Time for a Carmen Sandiego cosplay?","@kaiser10ne","style",
"@jelly - time to be Carmen Sandiego for #halloween - where's the best red trench though? #askjelly","@caseylorens","style",
"my wife and i talked and we agreed the carmen sandiego costume isn't gonna be in the cards we looked at the costumes that could be had on the cheap and decided they didn't work https://t.co/JPugwftHpm","@GemCityGem","style",
"Traveling more than my girl Carmen SanDiego #foreal #jetset #suitelife","@shay_bron","travel",
"@SamTMart2nd1780 @LynetteRoseMrtz @CarmenCruz303 aww well thank you! This Carmen Sandiego chick is just jealous that we look so good!","@andi_b33","pop culture",
"Khloe looks like a super hot Carmen Sandiego. Who likes to vacation sometimes. https://t.co/74xpFiyBFt","@jenniferbunni","fashion",
"Gina Rodriguez donning red fedora and trench coat of Carmen Sandiego https://t.co/vgnlswxL8O https://t.co/u7zpwWTjAf","@JamesStakowski","pop culture",
"Retweeted MV (@mirand4v): Getting ready for @Comic_Con 💥Excited to see all the cool costumes + interactive booths! ⚡️ #ComicCon #SanDiego #CarmenSanDiego #SDCC #SDCC2018 https://t.co/gue9KTMC0x","@SkylineITS","style",
"VIDEO: 10 Reasons Where in the World Is Carmen Sandiego? Was the Best Educational TV Show Ever: The PBS game show went off the air 20...","@Kennathein","edutainment",
"That time I found both of them. #waldo and #carmensandiego #cosplay from #NYCC 2014 https://t.co/pKUlkQUgre","@evildirtydave","style",
"Can we get an investigation of Carmen Sandiego next? RT@voxdotcom: 9 myths you learned from playing Oregon Trail http://t.co/JQtdtbjoVx","@thathuynh","edutainment",
"is Carmen Sandiego still relevant? because that was my childhood when it came to educational television","@ZyrotheGyro","edutainment","x"
"Carmen Sandiego was pulling off heists hopping from continent to continent in that SICKENING red coat with matching 6 inch heels and wide brim. A legend. Your faves tried, but they didn't have the range. https://t.co/itNV0xYEAS","@xMurderCWrote","inspiration",
"Is it time for my vacation?? I am in need... #Vacay #CarmenSanDiego #TakeMeAway","@SeanLynx","travel",
"Gate Agent just called Carmen San Diego for passport verification in my flight. Half of the people waiting turned their heads to see her.","@cesarcenteno","travel","x"
"@pattonoswalt With that red hat, who knew Carmen Sandiego ran Pizza Hut?","@BohemianJenn","style",
"A nice trip down memory lane. Do it, Rockapella: A Where In The World Is Carmen Sandiego? contestant looks back http://t.co/LmBMSF2F7S","@JimBaldessari","pop culture",
"Finally! Carmen Sandiego is the reason for my love of a good trench coat and fedora. https://t.co/qJTX7E9tBZ","@writerkatherine","style","x"
"This is super cool! LOVED playing the computer game back in the day. Helped me learn #geography AND made me a super sleuth. @tylercoxradio https://t.co/Ove6W7z1uL","@Star1055","pop culture",
"@CausedChange You're fine... you know, you should debate dressing up as Carmen Sandiego sometime.","@Wrestle_CadeFed","style",
"I got this whole Carmen San Diego x Air Force Pilot x Mom Style thing going on. Def in love with this nu outfit. 💕🙈🌏👘🛩💁🏼‍♀️💚 @ Los Angeles, California https://t.co/KmYJVYvzcY","@Nezi_Fae","style",
"Pizza hut's logo is a red hat 😂😂😂 y'all ever thought about that?! Where's Carmen Sandiego? She's been running Pizza Hut lol","@JaylnOfficial","pop culture",
"Walking home in windy rain with a red trench coat, clutching my hat brim, I realize: the transformation is complete. I'm Carmen Sandiego.","@southerlysweet","style","x"
"*sees carmen sandiego cosplay* dude sick Pauline","@Sir5000","style",
"Reminiscing about elementary school. #OregonTrail and #CarmenSandiego came up. #oklaed","@tschneiderOK","nostalgia",
"@classyact0820 If that outfit was red, she could be Carmen Sandiego 😉","@StacieMakeDo","style",
"Carmen Sandiego, the world’s most iconic Latina super villain, is back https://t.co/z5sVE52gpn https://t.co/pmOO0IOh7C","@Dav3403","latina",
"Um... SUPER EXCITED #carmensandiego is making a comeback on @netflix! She inspired my favorite Halloween costume. #whereintheworldiscarmensandiego 🌍 🧳 🚔 ✈️ 🗺 🚊 https://t.co/jqfzcPykQe","@MeloDtime","inspiration","x"
"Bumping the Carmen San Diego theme song in my car got me feeling like a boss rn. #RunningThruHistoryWitMyWoes","@ChronicChemist","pop culture",
"Where in the world is Carmen Sandiego? Bradley Whitford killed her, stole her power and her hat. #Emmys2015","@Playboy","style",
"@aalastairr I am aware thanks. Think more like Carmen Sandiego hat... https://t.co/3IRMQuMUlw","@flakmagnet","style",
"Found them again #whereswaldo #carmensandiego #halloweencostume https://t.co/unoGWNVxRI","@RTGr8","style",
"Watching Where on the Earth is Carmen San Diego? and I'm actually learning stuff. #education","@mew90","edutainment",
"What happened to where in the world is Carmen Sandiego? That game was the bomb in elementary school","@haleyizawesome","nostalgia",
"https://t.co/GdrXi96dkW Gina Rodriguez will be donning the red fedora and trench coat of Carmen Sandiego for Netflix https://t.co/120jhyx8oL https://t.co/9IsNnXproZ","@invent_therapy","pop culture",
"My fashion icons are Morticia Addams, Carmen Sandiego, and Lily Collins when she's being extra vampy","@kasey_beth","fashion",
"Lots of fun @Cancer_CCFla Family Halloween party tonight 👻🎃 Where in the 🌎 is #carmensandiego ? https://t.co/E6Ci2xY67g","@sara_carroll","style",
"Boots n hat got me feeling like a mix between Carmen Sandiego & MJB 👯","@HarlemHunnieBun","style",
"MT @creativeedtech: Great idea @TeamCairney EdTech TakeOut podcast. Carmen Sandiego for a Green Screen lesson https://t.co/dEe7gjVl0q","@Kdmiller4","pop culture",
"@OxfordWords Thor's day. Fun fact learned from where in time is Carmen San Diego","@N3rdyB3an","edutainment",
"@ThePerezHilton @VanessaHudgens @PerezHilton @cocoperez 🎼🎼Where in the world is Carmen Sandiego🎼🎼 All she needs is a Fedora","@mariana057","style",
"@hulseyjw was @Tyne_Ag the only one in her elementary class who actually found Carmen San Diego???","@grab_the_thruth","edutainment",
"where in the world am I #CarmenSandiego #Halloween2017 #halloweencostume https://t.co/h9g3LlyhgT","@vanieflores","style",
"@MirandaSajdak @Lil_SJL @Moe_Delaun How have we not had a Carmen Sandiego anything yet? I mean that hat, noir, adventure. It's all there.","@brianscribeNY","travel",
"@THE_AJARAQUEL To match your Carmen Sandiego coat","@misterj006","style",
"One of 120 has taught me our fanbase must have sucked at Carmen Sandiego as children","@VolEngineer11","pop culture",
"#inspiration alert: We're loving @ritaora in this coat. So that's where Carmen Sandiego went... http://t.co/7A1LIxihJj #nny #noelnewyork","@noelnewyork","fashion",
"@trimmau same.... same. i played So many edutainment games with my sister when i was little they were my lifeblood. miss carmen sandiego is the perfect embodiment of ""be gay and do crimes"" and even from that alone i love her games, but they really just were That Fun too","@voltorbflip","lgbt",
"Gina Rodriguez donning red fedora and trench coat of Carmen Sandiego https://t.co/hacZ6dZ0M5 https://t.co/ynoik9gieP","@EASTURSHOP","pop culture",
"@TheDaveKlein Where in the World is Carmen Sandiego? 3 - New Carmen Adventure on the DS? YES!","@SealyBoo","pop culture",
"#33c3 Where in the World Is Carmen Sandiego? Becoming a secret travel agent https://t.co/Tq5aEwJ9Vy","@kittyhundal","travel",
"Where in the world is Carmen Sandiego!? Currently at JFK airport that's where! http://t.co/3BMa9Lcg61","@cashcash","fashion",
"Imma let you finish, but Carmen Sandiego is the greatest female video game character of all time https://t.co/DsVbllLalx https://t.co/j79zLMH82i","@RpgMmorpg","feminism",
"@AvaWBAL @wbaltv11 That is the perfect outfit for today! Awesome creativity. #CarmenSanDiego","@kimbearlyw8","style",
"The hat says Carmen Sandiego https://t.co/OWATriHroE","@DannyJLeBrun","style",
"Shoulda been Carmen San Diego for Halloween","@KatrinaValene","style",
"Went old school today with a little Carmen Sandiego youtube/@EDpuzzle mashup. Solving crimes and learning about the world. @FatherHenriVS https://t.co/ZMV5JfFnSR","@fhvgrade3","edutainment",
"Gina Rodriguez donning red fedora and trench coat of Carmen Sandiego https://t.co/vkzFchiV4s","@rumanmahmudbd","pop culture",
"So @nicdasilva as WonderWoman would be awesome... but Nic as CARMEN SANDIEGO = EVEN MORE AWESOME! 🙌🙌 🎶Where in the world is Nic Da Silva?🎶 https://t.co/kyJpmsiQHH","@JoanTheProfound","pop culture",
"GINA RODRIGUEZ IS GONNA PLAY CARMEN SANDIEGO THANK U LORD","@faehra","pop culture",
"I'm about this 󾮟 close to wearing my big red Carmen Sandiego hat with my black pajamas and flip flops to the... https://t.co/e26cOcUQVY","@Wicked9mm","style",
"@shardsambit love it!! im getting goth carmen sandiego vibes (think its the hat!)","@Inelegantlyy","style",
"Just reminded of best couple costume I saw on Halloween: Carmen Sandiego and Wally.","@jaqx0r","waldo",
"@Leulah Thank you Laura. I am still trying to figure out. Every time i think i'm close it eludes me like a clever Carmen San Diego.","@Sydneydraws","pop culture",
"@nuffsaidNY ri have a red coat...that's my go-to costume...I can be Carmen Sandiego or a sexy vampire. LOL my red coat is magic.","@femalemsktr","style",
"I have a thing for red #cosplay #cosbae #elektra #claraoswald #esmeralda #carmensandiego #wonderwoman #steampunk https://t.co/rzH710d4nt","@Mz_Contrary","cosplay",
"Where in the world is Carmen San Diego.... today I am back in New York! Man I loved that pc game in school. Maybe that’s why I love travelling so much.","@kminx","travel","x"
"My favorite part of puberty was becoming able to sing the bass part of the Carmen Sandiego theme song. ""CAR-MEN SAN-DI-E-GO!"" Tee hee hee.","@tfg46","pop culture",
"#carmen #sandiego #50shadesofgrey #fiance #halloween #halloween2015 #90skid https://t.co/3O5zvXxRUF","@IAmKatie11","style",
"@Cool_Mintz Man U not trying to be tied down with a 9-5. You travel the world more than Carmen SanDiego","@MrTweetYoGirl","travel",
"@marthakelly logical journey of the zoombinis, gizmos and gadgets, where in the world is carmen sandiego, and oregon trail","@caitorait","pop culture",
"How dark would ""Where on Earth is Carmen Sandiego?"" have been if all they found was a singed red hat and coat in Pripyat, Ukraine?","@IsaiahEaton10","pop culture",
"There's a woman on my bus who sounds like the lady from Where in the World is Carmen San Diego. #mindblown","@sarahheininger","pop culture",
"This Pup Has Traveled The World, And Has Drool-Worthy Pics To Prove It: Move over, Carmen Sandiego, this adven... http://t.co/NhiD4SnCzm","@_GreenWatch","travel",
"@GameritisGuy There was a lady dressed up as Carmen Sandiego at @PhoenixComicon today.","@MeepleLady","style",
"excited for my Carmen Sandiego halloween costume this year https://t.co/G4inibrY7c","@guys_itsmeCATHY","style",
"I've always wanted to pilgrimage to Carmen Sandiego in Spain.","@LaunchLobster","travel",
"@CarmenSandiego Hello Carmen Sandiego This Me Ryan Campbell Yes IT'S Time To Stop Hiddeng Out I Know Wear You Are https://t.co/69uiUAIMnk","@RoxanneEmail","pop culture",
"@kylegriffin1 @Hegemommy When did Carmen Sandiego stop wearing her hat?","@pubsecinfosec","pop culture",
"WIP 😎🔎🌎 #sketch #hat #trenchcoat #carmensandiego #whereonearth #nastalgia #vixen #mysterious… https://t.co/zPHJClAM56","@CassiePayne","style",
"Happy Halloween from part of the #Telemundo52 crew! @AzaleaIniguez @coco1628 #Flapper #CarmenSandiego #GioDosSantos #LAGalaxy #ZumbaInstructor @LAGalaxy @zumba @CarmenSandiego https://t.co/eLYYkzFJFy","@e_a_mendoza","style",
"Where in the world am I??? #carmensandiego #halloween #overlay @ Somewhere on Earth https://t.co/2qRhJyENDT","@JisaLayne","style",
"Should I be carmen San Diego for Halloween or is that too obscure 😂","@Lera__kasper","style",
"According to my Where in the USA is Carmen Sandiego clue book, the Crime Net Travel vehicle that turns into a chopper or car is an ACME RV.","@JeremiahLiles1","pop culture",
"And just like that Carmen Sandiego is on my cosplay list. The only villain I truly loved as a child.","@Pandoya","style","x"
"@Resurrected_don Lmao can’t have top adventures without mobbin around like Carmen sandiego, crybaby","@lushlyssa","pop culture",
"https://t.co/xSmti2JXuI Who's ready 2 help me learn about the geography of 8 countries repeatedly? #carmensandiego #twitchtxlive","@gatbofficial","edutainment",
"Can someone please photoshop a Carmen Sandiego hat? https://t.co/3BLdeJB40x","@jasonselvig","style",
"Netflix Is Reportedly Reviving Carmen Sandiego With Gina Rodriguez #FactsApps #Fashion https://t.co/RYl82S1B66 https://t.co/jxnK97d3VA","@FactsApps","pop culture",
"@BS_BitchesPod Who let the dogs out? What is love? Baby don't hurt me. Where in the world is Carmen Sandiego? Where's Waldo? What's the average flight speed of an unleaden swallow?","@Anthulhu","pop culture",
"Baristaing a show for a childhood hero of mine, the founder of Rockapella. lolz. ""Where in the world is Carmen San Diego?""","@SloJams","inspiration",
"@oliversharland that's why it's Carmen Sandiego's hat of choice","@RockJonny","style",
"Does anyone have a big hat to make this outfit complete?!?! #whereintheworldis #carmensandiego… https://t.co/fg4sJk7lFV","@TheDaftknees","style",
"Where in the world is Carmen Sandiego. I'll go look in 2019. No, for real. I was just asked where I wanted to go. Let's bust out the globe!","@BonceDeLeon01","travel",
"#HowOldAreYou playing Carmen Sandiego and The oregon trail on floppy disk in ""computer science"" #Lmao","@marlaa","edutainment",
"@Gregtito @BrianPShea Lemonade Stand! Yes! Also, The Oregon Trail, Carmen Sandiego, and I learned a lot from Uncharted Waters (SNES).","@jasonventer","nostalgia",
"My childhood hero. She wasn’t here for you foolishness, she’s got places to go! #CarmenSanDiego","@blaqueandbourgi","inspiration",
"Get ready, the next 3 months are jam packed! #vacationtime #carmensandiego #travel #cabo #disneyland #nashville #v… http://t.co/q2e9y7F9YS","@VallartaViejo","travel",
"Such a cool text adventure again 😍 #retrogamer #mastersystem #gamer Where in the world is Carmen Sandiego #comic https://t.co/VlHPgCNIrY","@kingdomofcarts","pop culture",
"Are you in Phoenix? She's been Carmen Sandiego for Halloween. Find @jsearfoss at @HBMABusiness conference! #MIPS #MACRAready #VILEhenchmen","@SCGhealth","style",
"@Asher_Wolf BushBuck was the knock-off Carmen Sandiego game Dad bought because it was ""educational"".","@bernietb","edutainment",
"@UnburntWitch Throw on a red fedora and you're Carmen SanDiego!","@davidkreutz","style",
"@hurgling Oh! Thank you <3 And yes, Carmen Sandiego is a big inspiration for me. I want to cosplay her someday","@NullBlanc","inspiration",
"@JonPonikvar Very nice cosplay! I remembered playing Where in the World is Carmen Sandiego when I was a kid, not only was it kinda fun (and a bit funny)...I had a slight crush on Carmen back then. 😆","@LaneFurno","cultural icon",
