"contents","author","category","star_tweet"
"I learned a ton about geography thanks to Carmen Sandiego. https://t.co/V5VsoTzCXm","@AviWoolf","edutainment",
"Lisbon looks like Carmen Sandiego in that hat and glasses #mentalist","@Line_Fault","style",
"Iconic! Netflix Is Bringing Back OG Scammer Carmen Sandiego & Everyone Is GEEKED https://t.co/mMek4sGLjn","@webgonewild","pop culture",
"How Carmen Sandiego accidentally became an educational game icon https://t.co/BdPCQlI4BN","@gamasessential","inspiration",
"I actually used to own a big black hat like Adam's when I was a kid lol I called it my Carmen Sandiego hat","@bombalurina03","style",
"Where in the World is Carmen San Diego taught me everything I know about World Geography ✈️🚁🚤🚂","@Ms_BrittanyB","edutainment","x"
"@senatorpackweed is Carmen Sandiego?#Germany#Spain#smokininthegirlsroom","@theco2company","pop culture",
"In this reality, Fred G. Sanford and Carmen Sandiego drive around in a van solving mysteries ...","@Cr0ss0verB0t","pop culture",
"i think Carmen SanDiego gets a bad rap...traveling the world and running away from your problems is awesome!","@soxgal61","travel",
"Waldo and Carmen Sandiego? Check out these 5 travel-inspired, DYI Halloween costume ideas. https://t.co/HzalTfRXr2 https://t.co/GYRb7yxAKt","@CheapTickets","fashion",
"Davidson has been called for traveling more than Carmen SanDiego. #watchus #ShowMyAgeTweet","@jimhughelliott","travel",
"New Bohemian Rhapsody aka international woman of mystery aka where in the world is Carmen San Diego… https://t.co/rcsrQNXs0H","@HelloDebie","style",
"Out of all the children’s game shows I watched growing up, Where In The World Is Carmen Sandiego is the one I wanted to be on. Mostly so I could wear one of those sweet, sweet jackets. https://t.co/M8nozLVeXg","@robinandcat","nostalgia",
"how he get Carmen Sandiego hat is the real question.","@___YanYan","style",
"If the Wide-Brimmed Hat Fits! Gina Rodriguez Will Play Carmen Sandiego in Live-Action Movie https://t.co/MdylzlHeKp https://t.co/obqjzbIfXr","@refreshment4u","pop culture",
"For my someday Carmen Sandiego Cosplay https://t.co/I8cEbHQyCc","@FoxyMalD","style",
"VIDEO: 10 Reasons Where in the World Is Carmen Sandiego? Was the Best Educational TV Show Ever https://t.co/AGJ0yGeImr","@InitaSivens","edutainment",
"5 airports in less than 24 hours, WOOF. Someone get me a cocktail and a Carmen San Diego outfit. ✈️","@emilystires","travel","x"
"Rip Hunter still! Can you tell I really want to write a time travel murder mystery? It's like Where In Time is Carmen San Diego meets a procedural meets the DC Universe. https://t.co/ktp5HxBDJs","@ShaneMBailey","pop culture",
"Gina Rodriguez donning red fedora and trench coat of Carmen Sandiego https://t.co/Wg0v93M7ES https://t.co/aXhjczfJXn","@BDSGN","pop culture",
"I got 'Where in the World is Carmen Sandiego' on the DS bc I loved the SEGA game and,,,,, anyone who can speak Spanish or Dutch wanna come here and help me lmfao https://t.co/7Myu14fBVh","@PotatoForeman","pop culture - nostalgia",
"Where in the World Is Carmen Sandiego? Becoming a Secret Travel Agent https://t.co/zMe87LiqUq #Developer","@joelgarciajr84","travel",
"@headdeskben YEEES! I had Math and Word Carmen Sandiego ones too, with like a science base or something that was sinking? OMG I know right every year I go and look to see if anyone has found a way to play them!","@PrinceBubblegum","nostalgia",
"Great minds think alike! I found #whereswaldo, or did Waldo find me? #CarmenSandiego is sure getting around #Akron today. #Halloween #librariansarecool #childrenssection @akronlibrary https://t.co/MSIyCVyZVH","@TravlingYoyo","style",
"""Where in the world is ___________"" 💃🏼💼🌍🔑🔎 • #Halloween #carmensandiego #2016 https://t.co/XVHXWgdeNV","@illBBock","style",
"I dig Diana's Carmen San Diego hat 8D #MeTVWonderWoman","@DigitalCAPS","style",
"FYI: Theres no such place as Carmen, San Diego. Tom Zegan http://t.co/uMqDhdfEm0 #quotes #inspiration http://t.co/K7tguPwaAt","@ifranklyquote","pop culture",
"@Ana_Carmen666 haha no it was a Carmen San Diego reference! Like from the elementary school computer game","@brandonsquared","edutainment",
"Carmen Sandiego, the world's most iconic Latina super villain, is back! #Travel #CarmenSandiego FUSION: https://t.co/T9PDaZtIOx","@GriotsRepublic","latina",
"It's Red Hat Society Day. I don't exactly know what that means, but I think we're about to get fancy. Get those pinkies up and get in here. #pinkiesup #carmensandiego #twitch #stream #supportsmallstreamers #pubg #redhatsociety https://t.co/0GH62dXejD","@DaveTroubleTP","style",
"Surprised & honored to be the image #inspiration behind a #carmensandiego character from a role I played on #theboldandthebeautiful by multi-talented #artist jerry.nojoke #howcoolisthat… https://t.co/WmlngR82JA","@SHIREENCRUTCH1","inspiration",
"Thinking either Daria or Carmen Sandiego for Halloween. Something recognizable only to the kind of ppl I wanna be friends with... Hahaha","@RealAmandaSkaja","style",
"Where is Carmen San Diego? Getting ready for kingdom women fashion… https://t.co/IHcyGht3Nr","@JesTruth","style",
"Trying out the ""operation spy"" interactive thing at the spy museum today. Truly wish I'd gotten a Carmen San Diego outfit for this lol","@DeeRene_","style",
"@moriahpariah dress like Carmen Sandiego and line pockets and hat with wax paper/ziplock baggies. Caper the whole cake.","@WTFMarketing","style",
"@kangaru I'm torn between them. I could do Carmen San Diego if I got the red hat. People keep thinking it's her on my shirt. @StephScottYA","@natashamheck","style",
"Where in the World Is Carmen Sandiego? Becoming a Secret Travel Agent https://t.co/FUmaLyWb8T https://t.co/LS1a9dhrdS","@jackstarr1999","travel",
"Long Live the 90's edtech! We vote for the comeback of Carmen Sandiego! @EdSurge #whereintheworldisCarmenSandiego https://t.co/1BhL3nY83b","@peergrade","nostalgia",
"@TheOtherYuki Oh pictures! I dressed up as Carmen Sandiego! And then afterwards I got Calavera makeup so I was skeleton Carmen Sandiego.","@Nikoe_qt314","style",
"Good luck finding me in my Magic Eye Carmen Sandiego disguised as Waldo costume. #Halloween","@RhythmOrangutan","waldo",
"You idiots. That's not Jane Walker. That's just Carmen Sandiego in a different hat. This is why she keeps getting away. https://t.co/ECR9IrNaWe","@MikeBeauvais","style",
"@cwoodsart First of all, you doing this is the absolute coolest thing Christina! You’re art is so fantastic it’s a fabulous incentive for people to vote! Second, could I get my fave gentlewoman thief Carmen Sandiego wearing an “I Voted” sticker? https://t.co/7neOuklKhR","@JeffP888","pop culture",
"@sf28430 ""around the world"" listeners. He fashions himself as Carmen San Diego. @ThorsonRod @StatelerFFarms","@MGigger","style",
"@SongoftheOss it was winter in MN...i was wearing a knee length wine colored leather coat... more 70's or Carmen San Diego lol","@Iheartwerebears","style",
"Where the hell are Dora the Explorer's parents? She's just hanging around the wilderness with wildlife? Wait... Is her mom Carmen Sandiego??","@MarleyFynn","pop culture",
"#tbt Couldn't tell me nothing in my #carmensandiego hat! #beach #beachbliss #nyc #rockawaybeach https://t.co/12NDjACr7z","@brittwills4","style",
"I also suddenly have a burning desire to see Talija dressed up like Carmen San Diego.","@TalijaCoyote","style",
"""Gina Rodriguez will voice the woman underneath the hat for 20 episodes (each 22 minutes long), before also starring in a live-action Carmen Sandiego movie for the streaming service."" per @EW. Netflix sure went all in on that one","@GWOtaku","pop culture",
"The first time I registered that Matt Lauer could not let strong women have anything of their own was when he stole Carmen Sandiego’s song","@nwalks","pop culture",
"Don't remember any mention of #CarmenSandiego using a motorcycle for time travel. Found at the #PlasticArmory booth at @aVideoGameCon #avgc #hititrockapella #retrogaming https://t.co/YMNVpoPdhm","@evaction","pop culture",
"Spork has gone thru the Spanish side of where in world is carmen San Diego (entry by mj to get device?) we waited knowing you'd show.","@angel_of_truths","pop culture",
"If only that outfit of hers was red!!!! #HannibalPremiere #CarmenSandiego","@brendubois","style",
"Happy Halloween 🎃. I dressed up as the #FiercelyLatina Carmen Sandiego (@HereIsGina version). https://t.co/fwCriRkaCg","@jessmram","style",
"#mondaymotivation Carmen Sandiego is still on that grind. Why aren't you? https://t.co/517VIED9y8 #Latina #90s #documentary #art","@JasonSereno","pop culture",
"@riribelles Honest to god, I thought you were playing Carmen Sandiego in your next dnd campaign/thats where you drew inspiration from","@archmageofdice","pop culture",
"I grew up watching Mr. Rogers, Sesame Street, Where in. The World is Carmen Sandiego, 3-2-1 Contact, Magic School Bus. Besides Sesame Street what are the educational shows for kids these days?","@pretavoyager","nostalgia",
"@IAmMyOwnMusical Zoombinis Island Odyssey, Logical Journey of the Zoombinis, Spyro the Dragon, or Where In Time Is Carmen Sandiego?","@Shadow_Novax","pop culture",
"Traveling by train through the Wild West 100 years after the gold rush. Where in time is Carmen Sandiego.","@penouilh","pop culture",
"Has anyone ever finished the ""Where in the world is Carmen San Diego"" computer game? or did we all just play it for 30 minutes at a time in the elementary school computer lab?","@17_gracie","nostalgia",
"@FeministaJones use to have a box of floppy disk and a date with Carmen San Diego. Lol.","@Thee_Apprentice","pop culture",
"@TrinaDeLaMuerte Where was this? You have so many adventures that you should be in the running for the next Carmen San Diego... Hot damn, I love you, homie!","@FreelanceMikey","travel",
"Where in the world is Carmen SanDiego and my airplane???!! 🛩🛩🛩🛩🛩🕵🕵🕵🕵 https://t.co/exANnStdQg","@JessyPants02","travel",
"Spain is Carmen San Diego status right now--Where in the World Cup?","@markkfresh","pop culture",
"FYI: Theres no such place as Carmen, San Diego. Tom Zegan http://t.co/EP099Wqda9 #quotes #inspiration","@pedrodemocrata","pop culture",
"Carmen Sandiego's methods were extreme, but in the end she taught kids about geography & history without killing anyone. and that's no easy feat!","@ksheely","edutainment",
"New post (Where's Waldo and Carmen Sandiego...) has been published on 2017 Halloween - https://t.co/jrIUGM9VOy https://t.co/Q8L7a0vvaz","@Halloween_2k17","cultural icon",
"I for real should be Carmen San Diego for Halloween this year. No one ever knows if I'm traveling or home.","@shivanibanfal","travel",
"Where in the World is Carmen Sandiego?: At Westwood Elementary, in room 17, there was an Apple II computer, an... http://t.co/3rxXMYDQGi","@perdanacom_PTK","edutainment",
"🌎Where in the world is Carmen Sandiego❓ Scouts, I’ll give you a clue. 🎟🎟% Why, she’s at @tkts of course! #carmensandiego #whereintheworld #whereintheworldiscarmensandiego #nyc #tkts #hat… https://t.co/4QFyyUmhSr","@theSethWard","style",
"@JetBlue TY! Ground & in flight crew amazing with updates on where in the world our plane was (sure it isn't named Carmen Sandiego?) & revised ETA","@travellingcari","travel",
"Gina Rodriguez Is Going To Be Carmen Sandiego In A Live-Action Film And I;m Breaking Out My Red Fedora To Celebrate https://t.co/E5IZWYZhre https://t.co/3BHH5DZKGF","@StrongMamaSleep","pop culture",
"I almost dressed up as Carmen San Diego once.","@Sin__Princess","style",
"Got a red coat for christmas. I affectionately call it my ""carmen sandiego coat"". My mom wants to kill me.","@grumpy_hippie","style",
"#thingsharryshatcouldbe Carmen Sandiego's hat dipped in black paint.","@harryshardcore","style",
"@soonaorlater @chuchugoogoo Carmen sandiego style","@zachtratar","style",
"I just loved this show #CarmenSandiego #Cosplay https://t.co/QcEqrI78YP","@panchtatvam","style",
"Rasheeda looked like Carmen Sandiego with that red hat and outfit 😩😌😂😂😂😭 #LAHHATL #LHHATL #LHHAfterparty http://t.co/ZyQnmze5Su","@penney_peroud","style",
"@HerSoulWrites A1 (contd): I also sang to my dolls and then wrote about my adventures. I was Carmen Sandiego. #NostalgiaChat","@HerSoulWrites","pop culture",
"L8r childhood: Wishbone, Carmen San Diego, Arthur, Reading Rainbow, Bill Nye the Science Guy, Sesame Street, Mr. Rogers, Magic School bus... https://t.co/8R34gcMNRz","@torimain","nostalgia",
"@BigBird a spelunker is someone who enjoys exploring & studying caves. Some of Carmen Sandiego's crooks are spelunkers.","@JeremiahLiles1","pop culture",
"Gina Rodriguez donning red fedora and trench coat of Carmen Sandiego https://t.co/o5WpXO0l09 https://t.co/hK64YeTeD0","@Mahi_Mohan00","pop culture",
"I need two people to dress up as Waldo and Carmen Sandiego for a shoot Idea I have.","@josephclark","style",
"@KiaraChurch_ 4. My costume makes me look like Carmen Sandiego and I love it","@KiaraChurch_","style",
"@themackenzilee @BostonGlobe @ABRAMSbooks Shoutout to everybody else who learned about Murasaki Shikibu from Where in Time is Carmen Sandiego?","@baileys","edutainment",
"Imma let you finish, but Carmen Sandiego is the greatest female video game character of all time … https://t.co/0zZBXKbwyV","@GamerThrift","feminism",
"hah the he'll turn into Carmen Sandiego and start globe hopping I'm sure https://t.co/GVHUcUdJvU https://t.co/yYFC6ET3cB","@WhittWh","travel",
"@anne_theriault As a background artist, does Carmen Sandiego REALLY have to travel to new locations EVERY time.","@amandawtwong","travel",
"That moment when you realize Carmen Sandiego was your strongest female role model growing up. https://t.co/8lNAaAHIHX","@ktrascal","feminism","x"
"Where in the world is Carmen San Diego (Harry Styles)?","@maxblumDFA","style",
"Did they ever find Carmen Sandiego? Or is she still like, wearing red somewhere.","@DaltonKirk","style",
"@socialkosplay You are now being followed by The Great and Powerful @Necrodius! +100 to Awesome Rating! :D Also, is that Carmen Sandiego cosplay? If so, +100 more :D","@Necrodius","style",
"If you're looking for Carmen Sandiego, she's boarding a Flybe flight to Southampton. YOU'RE WELCOME.","@IrishBearDave","travel",
"Yesterday I was called Carmen Sandiego with my hat, today I'm Aunt Jemima with my bandana. I guess I can't pull off current fashion trends.","@linzaroo13","style",
"@RLoTFC @ANaughtySusie Not sure how Carmen Sandiego helps in this milieu 🤔Besides maybe a predilection for bad girls in trenchcoats","@RLoTFC","style",
"Where in the World is Carmen San Diego? 👒 💄Another from our shoot in #Brazil luizlimaphotog… https://t.co/zTNUW0la1Q","@ValeskaJean","pop culture",
"@VinylPi @pixelkitties ...okay, now I need to see @pixelkitties draw Rarity dressed up as Carmen Sandiego.","@Sutekh94","style",
"Throwback! Do you remember ""Where in the World is Carmen Sandiego"" which taught geography and reference skills?... http://t.co/k5ZJKBSnmh","@All4OneTutoring","edutainment",
"Where in the world is #CarmenSandiego #halloween #halloweencostume #halloweenweekend… https://t.co/jNvEnu9KeB","@JesseOfOz","style",
"Funny, I was just thinking about the Carmen Sandiego cosplay. #Teachers","@mvbrat91","style",
"@marcosparks @krystalpearson9 well Carmen Sandiego sounds vaguely Hispanic so definitely a white actress","@raquelhinson","pop culture",
"#TBT when @NayaRivera dressed up as Carmen Sandiego for Halloween! http://t.co/W3WtxJVTne","@nayamarierivers","style",
"@Kristen_Arnett carmen sandiego is my ideal woman smart n beautiful n i don't know where the hell she is 99% of the time https://t.co/dzA6gu6Iw4","@Kristen_Arnett","pop culture",
"In a car with friends from work and we just realized that Carmen Sandiego was a woman of color and portrayed as a criminal and now we're mad","@bowtiebutch","latina",
"@tspofnutmeg Carmen Sandiego's tropical vacation? Looking great!","@ofmanynicknames","travel",
"Starting geography and Carmen Sandiego in the elementary schools this week 🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥","@princematthews2","edutainment",
"Trying to name only five is impossible for me so here's ten I literally sing all the time: DuckTales Who's The Boss? Where In The World Is Carmen Sandiego? Firefly The Golden Girls The Muppet Show Saved By The Bell Charles In Charge Tiny Toon Adventures California Dreams https://t.co/rRVdoQjDli","@CinephileSandra","pop culture",
"I found #carmensandiego she is in the airport in Salt Lake City, UT!!! http://t.co/h8NQYEhSbL","@WKPhotos","fashion",
"@THEbadura @barstoolsports She is a giant hat away from being Carmen Sandiego","@Nicky_the_beard","style",
"I just wanted to be Carmen Sandiego for Halloween but I can't find any quality red trench coats that won't cost me $100 & my life is over.","@marissaRmilano","style",
"What if Carmen SanDiego and Waldo with the striped hat and sweater are somewhere with all my pens and sunglasses?","@RoxieBrookshire","waldo",
"Gina Rodriguez donning red fedora and trench coat of Carmen Sandiego https://t.co/jV0jfZbtDy https://t.co/jGJ4BPigFA","@tushki3111","pop culture",
".@Snowden & girlfriend win best #Halloween costumes. #CarmenSandiego #Waldo https://t.co/oy80nhAIY1","@rooftopeleanor","style",
"#cosplay I've done so far: #steampunk #wonderwoman #carmensandiego #claraoswald #pinup #disney #elektra","@Mz_Contrary","cosplay",
"@al6_24 so happy I think a found a Carmen San Diego coat for you. It will be too big maybe but I'll bring it anyway","@peacesandloves","style",
"@JayBilas traveled the world and found carmen sandiego","@ranchaus18","travel",
"Halloween throwbacks! #carmensandiego #snapchat #deerfilter #cleopatra #sloths #clown #blurry #witch https://t.co/7EdsarDpYx","@Shaina_KCCI","style",
"@doctaCynthia Carmen Sandiego was a video game, but not that high-tech as a TV show. You could stage it in the classroom without much trouble now.","@doctaCynthia","edutainment",
"@courteeyy you're like Carmen sandiego. You travel more than me lol. I need to renew my passport so I can leave lol","@kingOMI","travel",
"✈️✌🏼️ That time again #JetSetter #CarmenSanDiego #CatchMeIfYouCan #CatchUp","@RoxieMarroquin","travel",
"@ArcOnInternet Designed by Lauren Elliott, co-creator of educational gaming's greatest villain, Carmen Sandiego. https://t.co/JH8xCos4BB","@ArcOnInternet","edutainment",
"@theninjabot @kickstarter Is that a carmen sandiego cat? I mean, I usually think Carmen's entire outfit is red, but...","@Battybuddy","style",
"Carmen forgot her hat. #whereintheworld #carmensandiego https://t.co/AXuvc7q5ai","@AnjGardner","style",
"Secretly I'm a pile of terrible decisions under a trenchcoat fedora combo. Like a Carmen Sandiego composed entirely of garbage.","@VexenRivers","style",
"I want to wear my Carmen Sandiego coat tomorrow but I'll be driving all day.","@urfavfemme","fashion",
"Things to do today: 1) Decorate the cars in my street in earth tones 2) Give away all my delusions 3) End partnership with Carmen San Diego","@GreyDuke13","pop culture",
"@Hauuuitsomar damn traveling the world like Carmen San Diego. I have five weeks before my next trip","@MANE_uncensored","travel",
"IT news: Where in the World Is Carmen Sandiego? Becoming a Secret Travel Agent https://t.co/lun8nj3XDm","@Track_Chat","travel",
"If they made Carmen Sandiego in the style of @assassinscreed my heart would possibly implode. #gaymer","@BDTallyHO","pop culture",
"Gina Rodriguez will be donning the red fedora and trench coat of Carmen Sandiego for Netflix https://t.co/aBd8ZJRyzu","@wpokay","pop culture",
"@BeauteCoulisses Believe it or not, I'm actually planning a Carmen Sandiego cosplay at some point, and since I'll need makeup for it, I figured eyebrows would be a good place to start.","@RoguePyromancer","style",
"@Miss_Candis That hat makes me think you would slay a Carmen San Diego cosplay lol.","@SmooveSalsero","style",
"Carmen San Diego sightings! @ Miami International Airport - MIA https://t.co/rW7GBkKYhK","@sap181","fashion",
"Is it weird to want a queer-er version of Ivy's outfit from Carmen Sandiego? #whereintheworld #carmensandiego #90skid","@EauxYesExclmtn","cultural icon",
".@BenSasse, starting an interview on NPR - “Thank you for finding me in rural Nebraska.” Dude. You have a phone. You’re not the Carmen Sandiego of the Heartland.","@themunson","pop culture",
"@LaurenGoode @CaseyNewton Mark Zuckerberg and Sheryl Sandberg should be Where’s Waldo and Carmen San Diego for Halloween.","@LessThanLiz","style",
"#BillOReillysNextGig Joining Richard Simmons, Waldo and Carmen Sandiego as adventure hunters","@DcStarlord","travel",
"We never really learned much about Carmen Sandiego. Clearly, she loved crime and prided herself on not being caught. But that was enough.","@mattdomville","pop culture",
"@winnersusedrugs Drop a flower pot on him Carmen Sandiego style.","@S9Stryc9","pop culture",
"VIDEO: 10 Reasons Where in the World Is Carmen Sandiego? Was the Best Educational TV Show … https://t.co/2iYycuA88R https://t.co/WXVc9hI72N","@MDunford78","edutainment",
"DiggTop: 'SNL' Tries Some Edutainment With 'Where In The World Is Kellyanne Conway?' https://t.co/ZSc7IGn3q0","@TLWNewsPump","pop culture",
"@shellydeathlock If I had your hair I would cosplay Carmen Sandiego every day of my life.","@DrFunkin","style",
"#JaneTheVirgin star @HereIsGina is doubling down on '90s icon #CarmenSandiego by playing her in a live-action film for Netflix, as well as voicing her in an animated series https://t.co/dp652w66Ru https://t.co/x5j2DG696u","@MyTrackingBoard","pop culture",
"I’m so happy they casted a Latina for Carmen SanDiego because let me tell u if they casted another white actress for a POC character smh","@dimplezonpoint","latina",
"""world traveler costume"" it's a knock off carmen sandiego","@thelittlepakeha","travel",
"The moment @carlagugino was looking like a designer Carmen San Diego in that elevator I knew shit was going down #WaywardPines","@Micheal_Drew","style","x"
"True fact: I entered a national Carmen Sandiego short story contest (likely sponsored by some sugar breakfast cereal) in elementary school, and won. I believe the prize was like $100 bucks.","@TheRightDuff","edutainment",
"Last Halloween I flew to Paris dressed like Carmen Sandiego. This Halloween I'll be flying home from Tokyo. Decisions, decisions.","@pleia2","style",
"@FJGadsby really? I always imagined her like carmen sandiego, complete with red trenchcoat and an elusive history~","@capybarracuda","style",
"Travel the world like a crook duckin Carmen sandiego","@BasedYoungJesus","travel",
"#washingtondc #traveling #travel #travelgram #carmensandiego #tbt #cold #fun #red #washingtonmonument… https://t.co/fnplY96HfW","@lesvega","travel",
"@LaceyEvansWWE Wear red and you're Carmen San Diego","@Popetherev28","style",
"Forget 'Where in the world is Carmen Sandiego'...Where in the world is David Lopez? Last seen wandering about Spain. https://t.co/sKdeuj29fP","@NapoliFootball_","pop culture",
"Carmen Sandiego is the perfect blueprint for a honey.Mysterious walks on the wild side and likes to travel. #WhereInTheWorld","@therealjames20","travel",
"VIDEO: 10 Reasons Where in the World Is Carmen Sandiego? Was the Best Educational TV Show … https://t.co/fiYBuSvB28 https://t.co/QZlsOrDTMW","@fernandaadenda1","edutainment",
"@MFollowill Fair enough thank you sir for your input...other than Carmen Sandiego I don't know of a person that's had to travel more than you!!","@diarrheabutt","travel",
"I've learned that few things are more infuriating than watching someone else fumble a play-through of ""Where in the World is Carmen Sandiego?"" I say that as someone who was never able to beat it, FWIW.","@JohnWal47517530","pop culture",
"@skeletonforhire concept: a barely discernible remix of the carmen sandiego theme underscoring the everyday adventures of ian kimmel","@jimihayden","pop culture",
"Gina Rodriguez donning red fedora and trench coat of Carmen Sandiego https://t.co/k0q2HSINko","@IPOmaven","pop culture",
"I wanna be Carmen San Diego for Halloween","@CocoCherryMango","style",
"@quicksilvrfox Carmen Sandiego WHO'S THAT??? Sounds like a.....cool girl.","@scrletwitchazl","pop culture",
"And had the nerve to drag Carmen Sandiego's hat into it https://t.co/5kaaef5qJM","@Based_J_","style",
"""Found you!"" #commentoftheday #CarmenSandiego #RTX2015 #cosplay https://t.co/ByJXri50XS","@AmandaPatrizi","style",
"I think I just spotted the greatest couples costume in history at Tomorrowland. One person was Waldo and the other was Carmen Sandiego. That is incredible and more people should do it.","@michaeljande19","waldo","x"
"OOH my inner #90skid is freaking out! I sort of wish they kept the casting a secret though, since Carmen Sandiego is an international woman of mystery. But @HereIsGina can pull it off! https://t.co/aPosJINFEE","@AlexLyman89","pop culture",
"@MsLSpatz @heathermgirls @KatBarrell I remember watching Where in The World is Carmen Sandiego on TV! Gaah!! 😂😂😂😂 Halloween costume idea!!","@buttercup363","style","x"
"@KiddNation spelunking means cave exploring or climbing and the only reason I know that is because of where in the World Is Carmen Sandiego","@TheLoneCowboy","edutainment",
"@2thebryan you travel more than Carmen San Diego","@kroozer423","travel",
"@SuzMWrites One year for Halloween I went as Carmen Sandiego. No one knew who I was.","@TigerELN","style",
"VIDEO: 10 Reasons Where in the World Is Carmen Sandiego? Was the Best Educational TV Show Ever https://t.co/1trFZ1pCXt","@kimzae5","edutainment",
"I want to be Carmen Sandiego for Halloween","@AmberHickey_14","style",
"I found her! I found her! #halloween #halloween2016 #MaryPoppins #CarmenSanDiego #disney… https://t.co/pgiGmiTbvf","@karicaminitti","style",
"@HayleyAtwell looks like carmen san diego's hat","@MRumson","style",
"I hope if/when I move again it's for the long-term. I'm over the carmen sandiego lifestyle. xD","@st0rmhusky","travel",
"@Platynews @BryanRenno @bitmOO Also The Carmen Sandiego games had a mix of adventure and visual novel...","@Platynews","pop culture",
"We found #CarmenSandiego, the #seawitch #ursula and #cortana inside Coolness of Cosplay http://t.co/rxKUIh59eJ","@directedition","style",
"@magencubed 2. CARMEN SAN DIEGO, BECAUSE I WANT THAT HAT","@magencubed","style",
"In the last few days I have been bombarded with online ads for cheese, cheese curds & cheese wedge shaped hats... if this happened on Carmen Sandiego everyone would know she was in Wisconsin.","@JonHuck","pop culture",
"@AshtonNButler next Halloween you got Carmen San Diego on lock tho 🔑👌","@StuveGrafik","style",
"I wore my red linen trench/waitcoat today and then someone told me that i looked like Carmen Sandiego","@audaciousninja","style",
"Gina Rodriguez donning red fedora and trench coat of Carmen Sandiego https://t.co/41odckYhHY","@mustainbinarif","pop culture",
"@morganmcmichael hat, socks, carmen sandiego, dr who license plate border, pinkie pie mug, colored mascara. http://t.co/LusjwDPCnR","@leggzmackenzie","style",
"VIDEO: 10 Reasons Where in the World Is Carmen Sandiego? Was the Best Educational TV Show … https://t.co/gqIMUU2Ba9 https://t.co/j2rnvpfMxV","@OptioneerJM","edutainment",
"@mariafarrell @PeterKGeoghegan @AdamRamsay @openDemocracy It's probably bad that whenever this comes up a flash of Peter & Adam on some Carmen Sandiego style jet-set hunt comes to mind.","@Metatone2","pop culture",
"Gina Rodriguez donning red fedora and trench coat of Carmen Sandiego https://t.co/bopOJOcNiF Follow For More https://t.co/P2TeW4BZ8X","@Fertigos","pop culture",
"@jenjacobyy Hahaha Guaranteed!!! I learned a lot of geography from Carmen Sandiego #WayBackInThe80s","@mandyjennette9","edutainment",
"Carmen San Diego is such an inspiration","@AustinPSmith96","inspiration","x"
"My childhood heroine is being revived by Netflix gah! Global traveller, detective & brainiac Carmen Sandiego https://t.co/4N9rxQBBNO #ALC708","@SamWileyWrite1","travel",
"Where in the World is Carmen San Diego by Journey #AppropriateCovers","@JeffDWarden","pop culture",
"A match made in heaven. #halloween #whereswaldo #carmensandiego #waldo #halloween2016 https://t.co/LcPGhwImwq","@Timfluffybeard","style",
"In Ep 15, we discuss edutainment, megacrime, and the One World Order of Where in the World is Carmen Sandiego!","@OneMoreTurnPod","edutainment",
"The family had moved roughly 40 times. The mother was a former actress. We traded plant cuttings and I tried on her old costumes—all the red made me look like Carmen Sandiego. One son was gay and we were fast friends; the other was rakish and flirtatious.","@ancienttexting","pop culture",
"I don’t know why you would give up your life as an international woman of mystery to be on a reality show. Anyway...Carmen Sandiego is a @ProjectRunway contestant. #ProjectRunway https://t.co/FNkNkflHTE","@ScrapIron823","pop culture",
"*patiently waiting for Netflix to release 'Where in the world is Carmen San Diego?' & 'The Magic School Bus' series* 🙆🏻","@reneemacasaet","pop culture",
"New trending story from People : VIDEO: 10 Reasons Where in the World Is Carmen Sandiego? Was the Best Educational TV Show Ever","@LilyFlowering","edutainment",
"@damianjh The hat’s SUPER iconic. There is no Carmen Sandiego without the hat. She’s gotta have that before the First Act’s over, IMO.","@thebeallman","fashion",
"At http://t.co/TUvnYUPcoa -- #monaco #france #beautiful #travel 😒😏 that Newyor'naska chick is resuscitating on some Carmen Sandiego vib...","@ScenesfromMonac","travel",
"https://t.co/mqujiXqw8C How Carmen Sandiego accidentally became an educational game icon https://t.co/7MiWS6r9hN https://t.co/8eik8yGfco","@Games2Gold","inspiration",
"I went to buy a Venom costume. But then I found a Carmen Sandiego costume. I CAN'T DECIDE!","@Neverlandslost","style",
"@sahilkapur @SenToomey We have a senator named Toomey? Couldn't prove it by me. We don't even know what he looks like. I hear he wears a red striped shirt and hangs out with Carmen Sandiego.","@TDeLynne","pop culture",
"@spectacles_ak I am waiting for some picture of Rarity with the same dress and hat as Carmen Sandiego.","@Gworkag","style",
"A unique crossover costume idea for couples: dress up as Carmen San Diego & Waldo! Full guides here: http://t.co/NAWZs3uyAe","@costumeplaybook","style",
"Netflix is learning how in the world to play the franchise game with Carmen Sandiego - Quartz https://t.co/L2Q3l5HyCk","@ComicBookBoss","pop culture",
"@cgousman personally i think ur gettin ur lovely Carmen Sandiego on in the hat/coat ,very nice lol. #Starlet","@mestasenesta","style",
"Gina Rodriguez Prepares Her Fedora For Netflix’s ‘Where In The World Is Carmen Sandiego’ Reboot https://t.co/qYNxT0H88P","@GinaLawriw","pop culture",
"@VicForAlberta Her time travel abilities are truly amazing. It's like Alberta's own Carmen Sandiego.","@toteschizzle","travel",
"🤔👀 I need to know all the details cause you travel like Carmen San Diego lol https://t.co/ICuWdxXdn6","@93AMG_","travel",
