"contents","author","category","star_tweet"
".@BellaHadid channeled the badass style of Carmen Sandiego last night to honor @KARLLAGERFELD. https://t.co/egYvkQoBdZ","@VogueRunway","style","x"
"Where in the world is Carmen San Diego kinda night. 😏🌎🌙|| #smize #beard #hats #smirk #trou… http://t.co/DToyRz0U42 http://t.co/LYVuJyrpkc","@andrewcurryla","style",
"@spacetwinks there has been no edutainment game as simultaneously fun and as good as achieving its purpose as carmen sandiego","@spacetwinks","edutainment",
"@MrTylerCrook I was going to reply with a Carmen Sandiego gif but immediately hated the ""criminal"" allusion.","@TangoCharlie","style",
"@buntola Whenever I see these clues when you go on your trips, I'm reminded of ""Where in the World is Carmen San Diego? "" lol","@Ruvini_G","travel",
"@PaganChild Oh lol. I live in Charlotte. That was a play on Carmen San Diego bc I travel so much 😂","@BlkCarmenSDiego","travel",
"""To travel is to live.."" | So grateful to share this experience with carmen_sandiego_! We've prayed,… http://t.co/7PXxlMqqT5","@JasmineAlston","travel",
"#news #fashion Lady Gaga Is Really Into Dressing Like Carmen SanDiego Lately: A *millenial* Carmen SanDiego. #glamour #makeup https://t.co/bmihJyQ4vI","@FlaShBloGWorld","style",
"Yo, @netflix's new take on Carmen Sandiego actually looks kinda great. I like the new art style, I just hope it looks as good in motion as it does as stills. https://t.co/Vr6HXTBKAb","@Ekana_Stone","pop culture",
"Did you use to watch where on earth is carmen sandiego? — I used to play the computer game in elementary school!... http://t.co/gd44I8dHH9","@DenaJarawr","edutainment",
"Let's have a Carmen Sandiego reboot. Same theme song, just new. More kids. Focus on adventure not education, and it'll be golden. https://t.co/1PbtxDtcoO","@sydiest","pop culture",
"I wish I had a red trench coat I would be carmen sandiego.","@LookAtLollyy","style","x"
"Lebron travelled more than Carmen sandiego","@TraplordTyber","pop culture",
"Carmen Sandiego is the second oldest edutainment series in the history of video games. #ThinkSerious :^) https://t.co/2tg3G5Uqmm","@Azu_Rayn","edutainment",
"""A wise man once said, 'I am defeated & know it only when I meet a human being from whom I am unable to learn - anything.'"" —Carmen Sandiego","@ConeOfFire","edutainment",
"@krysboydthink @jeffwhittington @stephenbecker Love DC 'casts. Future Field Trips shud allow us 2 guess where you R. Carmen San Diego style1","@steven_maines","travel",
"Kourtney Kardashian Takes Younes Bendjima on a Surprise Birthday Trip Oh, the places they'll go! Kourtney Kardashian channeled her inner Carmen San Diego for Younes Bendjima's birthday--and no, we're not talking about a role-playing fantasy.... https://t.co/MYnI6rCdXn","@marionbentley21","travel",
"@ebontongue Somehow I could see you in a Carmen Sandiego-esque fedora...","@Myuphrid","style",
"@dollbunyan Truth time with Kristin: I can seriously rock a fedora. #carmensandiego","@persimmonsorbet","style",
"Wandering the Destinations travel show at Olympia dressed as Carmen Sandiego. Someone asked me for a photo even!","@scattermoon","travel",
"i just found out that they're making a live action carmen sandiego movie. just one step closer to my dream of making Mavis Beacon Teaches Typing into a movie","@andymoney69","pop culture",
"Where in the World Is Carmen Sandiego? Becoming a Secret Travel Agent https://t.co/FcEDXNsBnh https://t.co/lIRDOLbQZj","@SecurityJar","travel",
"😍 ‘Carmen Sandiego’ Gets January Premiere Date On Netflix #Celebs #Celebrity #MakeUp #Today #Fashion #Gossip https://t.co/HS9K8ha1KZ","@birbaksende","pop culture",
"me traveling int'l like carmen san diego but in a camel coat, new balances and a huf fitted rolling up like ""whats ur trap scene like""","@pterosaur","travel",
"Remember that time Carmen Sandiego hitch hiked on my bus?","@MissFrizzo","pop culture",
"Since ""Gamification"" of education is making a comeback, why has NO ONE has made a 21st Century version of Carmen Sandiego? #WhereInTheWorld","@kckaye24","search",
"@annfosterwriter @DEADLINE I was already planning on re-purposing my Agent Carter hat for a Carmen Sandiego Halloween costume and now it turns out I'm not just nostalgic, I'm on trend","@vikkivansickle","cultural icon","x"
"@warrenksmith @ECDaSilveyra I had to look it up - it was introduced in 1986. I remember playing Memory Castle and Where in the World is Carmen Sandiego? on the IIe's in elementary! Ah, good times.","@RW_Crank","edutainment",
"@laurentheflute You should dress up as a cross between a Red Mage and Carmen Sandiego and see what people say!","@CilantroGamer","style",
"@thejessbeast First step toward a killer Carmen Sandiego cosplay.","@will_wagner","style",
"Where in the World Is Carmen Sandiego? Becoming a Secret Travel Agent https://t.co/H9W12aJ7mk https://t.co/ng4xv2zdQx","@inputjoker","travel",
"A brave super sleuth managed to track down Carmen Sandiego: https://t.co/FGsD9Pu9lC https://t.co/pS9q8jDd5s","@EverestMus","pop culture",
"So you're telling me Bill Nye, The Magic School Bus, and Carmen Sandiego all got new series ordered on Netflix? Bill Nye Saves the World.","@DigiRanger1994","pop culture",
"@GrlWithABoyNam3 and then I think of games when I was a wee kiddo. I have such fond memories of DOS-based Where in the World is Carmen Sandiego and Jeopardy... and Barbie Fashion Designer CD-ROM. 😂 Also Sims Social on Facebook, I’d still be playing that if they hadn’t shut it down long long ago.","@Xandara","pop culture",
"@inCURTwetrust 😂😂😂 “@inCURTwetrust: @Holiday212 @DirtyHarry18 that's what they all lol you know you like Carmen San Diego you prolly in a car right now”","@Holiday212","travel",
"Oh man. How many #CarmenSandiego games were there?? So much edutainment. LOL!","@NeoJakeMcC","edutainment","x"
"9 yr old me is shaken 2 the core how iconic💕 ⚡️ “Gina Rodriguez is bringing a Carmen Sandiego film to Netflix” https://t.co/OMFwErtwcK","@ItsFuckingArt","nostalgia",
"#superstore ""and can you take off that fedora? you look like carmen sandiego""","@madyalmighty","style",
"@RickKackis @misschyenne I like the picks whilst on vacation! It felt a Canadian, where in the world is kackis San Diego (Carmen San Diego)!","@Timeless_84","travel",
"Gina Rodriguez will be donning the red fedora and trench coat of Carmen Sandiego for Netflix https://t.co/JQiydhuo0z #downloader #androida…","@downloadermp4","pop culture",
"Dyn Swiped Her Hat And Trench From Carmen Sandiego's Closet #fakeheadlinebot #learntocode #makeatwitterbot #javascript","@javascriptisez","style",
"Sesame Street, Reading Rainbow, Wishbone, Arthur, Carmen Sandiego, NOVA, Learning to Read, Downton Abbey etc. #ILovePBS","@JPKMoto","nostalgia",
"@Faience I'm been playing the old DOS #CarmenSandiego and getting annoyed that my agent sleeps so much (but not on the airplane).","@Lady_Noremon","pop culture",
"WITW/WIT is Carmen Sandiego pitch: Carmen's time travel let her see 2017 coming; everything she stole was to create a survivor colony","@AdamShaftoe","pop culture",
"AKA Putting on What You Thought was a Practical Outfit for #LARain Turned Out to be Carmen San Diego in Stealth Mode Cosplay","@PaulaGaetos","style",
"@Benioff @elonmusk @RichardSocher @guyoseary @aplusk Marc! That hat is so Where in the World is Carmen Sandiego status. Nice job.","@awsantana14","style",
"Where In The World is Carmen Sandiego for the Sega Master System was one of the finest education games ever made. Fite me IRL","@GameDevAlex","edutainment",
"#HappyBDay to Puerto Rican- American Rita Moreno! 'Anita' in ""West Side story""; Carmen, ""Where on Earth is Carmen Sandiego?"" animated series","@l_valles_c","latina",
"What if @marshmellomusic is Carmen Sandiego & we're letting her travel the world committing crime because she dresses like a marshmallow now","@retronomic0n","pop culture",
"Just saw a woman get off the 99 wearing a red fedora so if anyone's still looking for Carmen Sandiego... Try Main and Broadway. #vancouver","@mckayspencer","style",
"Splash: Underwater Sanctuary will use Carmen Sandiego tactics to teach you about fish http://t.co/sUMTHKWUxS via @NewsRepublic","@deenay1o","edutainment",
"VIDEO: 10 Reasons Where in the World Is Carmen Sandiego? Was the Best Educational TV Show Ever https://t.co/gtOxEANc9z","@RazzleTazzleMag","edutainment",
"Where in the world is Carmen Sandiego? 🤷🏼‍♀️ @ John F. Kennedy International Airport https://t.co/fLmSblwKaF","@FrontPaigee","travel",
"Decided I’m willing to redesign/reboot Where in Time is Carmen Sandiego #hero #noskills #nofunds #seriouslyunderqualified #digitalhumanities https://t.co/oWlsCS8d4h","@anniegapb","pop culture",
"@QueenOfTacosTX also, I feel like when I used to watch Carmen SanDiego, hear a name, and want to go deep crates to learn more","@_abrahambeltran","nostalgia",
"Trying to make local plans amid my Carmen Sandiego lifestyle >>>","@A_Cob","travel",
"Netflix is betting on ‘90s kids nostalgia for learning with upcoming lineup https://t.co/JAZkWZ0Hpk https://t.co/ZPfFHOrCKb","@K____BN","edutainment",
"#afternoon #stroll on the #pontevecchio 💃🏻 #carmensandiego 😉🇮🇹 #italy #travelgram #travel… https://t.co/Tvs1Zif1dN","@AnnysaLaMantia","travel",
"Why does Rashida look like Carmen San Diego!? Why would you wear this to the painting party? #LHHATL","@fabglance1","style",
"Old and great talk regarding travel booking systems https://t.co/sTNOq0ft9K #33c3","@steevebarbeau","travel",
"@jacobalbano You might even call Carmen Sandiego one of the first examples of a strong female character in games.","@newdarkcloud","feminism","x"
"Lady Gaga Is Really Into Dressing Like Carmen SanDiego Lately https://t.co/auLmSScIqM #elle #fashion","@Qk_Jewelry","style",
"Catching Carmen Sandiego: Part 1- Observation http://t.co/MqkdAT3NKy #travel","@trustedvillas","travel",
"Carmen San Diego opened doors for Latinas on a global level #truth http://t.co/F2S6BwGMVi","@BoomBoomDuPrey","fashion",
"@Saranrap_ @MissErikaSG Lmfao ino Carmen San Diego ain't telling me I can't go on vacation 😂😂😂","@Chris_Turtle21","travel",
"Awww this is cute, but I go on vacations regularly and men in general are trash no matter where you go Carmen Sandiego.","@downtwnfoxybrwn","travel",
"@love90skids @Ashlymari_18 Arthur, Babar, CatDog, Rocket Power, The Wild Thornberrys, Adventures of Sonic, Bobby’s World, Attack of the Killer Tomatoes, Fievel’s American Tails, Dinosaurs, Little Bear, Rupert, Pink Panther, Swamp Thing, Where on earth is Carmen Sandiego, Felix the Cat, Tales from the crypt","@TrevorColton1","pop culture",
"My mom travels like Carmen Sandiego so we always go to her to book trips for us cuz she be finding good deals but for some reason she’s dragging her feet wit this one 😩 but we gonna listen to her cuz u can’t tell a real Zoe about their ppls","@FashionGawd3sS","travel",
"On my Carmen...Sandiego *cue the music* I'm out! #halloween… https://t.co/35Fse6Whyx","@The2ndDegree","style",
"Carmen San Diego's name has got to be based on Camino de Santiago, right? I just learned about the latter (via the Wikipedia of an Emilio Estevez film, of course) and my mind is BLOWN with the potential.","@MarkCVolain","pop culture",
"I just realized: I loved watching Liberty's Kids. Shows like that and Carmen San Diego were both entertaining and taught historical lessons.","@DarkenedEmerald","edutainment","x"
"#DidYouKnow that the Carmen Sandiego edutainment franchise, which began with video games World (1985) and U.S.A. (… https://t.co/uL7nMsRkbL","@DidYouKnowWP","pop culture",
"Carmen Sandiego is a gay icon.","@albertnobbz","inspiration",
"Learning about inferencing while applying what we are learning in Social Studies with a little ""Where in the world is Carmen Sandiego?"" #BlastFromThePast #1991 @BurnhamthorpeFI @PeelSchools https://t.co/rXvh8W4P70","@MrKPitman","edutainment",
"I seen this lady who looked just like Carmen Sandiego at the airport yesterday lol. I was lyk i guess Carmen is in Atlanta.","@casflizzy32","travel",
"Taking an 8 hour flight without internet and will miss all the E3 magic RIP. If I'm going to be a few hours behind the new Smash meta, I might as well pick up a low tier like the Beaudelaire orphans (wobblers), James Joyce, or The Chief from Carmen Sandiego who calls you gumshoe","@GoodGuyGrrg","travel",
"My favorite dectective is Carmen sandiego. Yeah she used to be a good detective and now her skills to steal cool shit but the girl has great fashion style and knows how to make an exit https://t.co/iTHiTcm4Ge","@ceddywap1738","style","x"
"#Waldo has been spotted again! This time renting a car. Where in the world is Carmen Sandiego though?… http://t.co/4Ir5AZJTWZ","@kILObRAVOmIKE","pop culture",
"I got my Carmen San Diego hat I thought I was in disguise lol","@freeleaux","style",
"I just pictured Juan Pablo, dressed in the Carmen Sandiego costume w/ hat & heels, travelling the world & the girls chasing him! #Bachelor","@Phoenix_Ranger","pop culture",
"Ladies and gentlemen, please welcome to the ring, Carmen San Diego--- oh, that's @LaceyEvansWWE #NxtCitrusSprings Lacey probably wouldn't travel around the world anyway. USA USA USA! https://t.co/6gbEyTmyv3","@Newtycg","travel",
"The Magic School Bus Carmen Sandiego the only shows that woke my brain up in the morning.","@sorryimbusy","pop culture",
"Funny a few days after I made this we get an interview question of @KatBarrell saying she should be Carmen Sandiego for Halloween 😂😂 #WynonnaEarp #TheSciFiFantasyShow #PCAs","@HaughtBarrell","style",
"Carmen Sandiego is one of the most successful educational games. MUCH more meaningful than Oregon Trail! http://t.co/i85r1Op6FT #LSCon","@eGeeking","edutainment",
"He said,""you travel like you on tour"" #carmensandiego #waldo #where #travelteam","@The_Prize","travel",
"@BecksLS30 @latrinaa35 @lizheileman Yesss! Is that the blue Carmen San Diego hat Donnie is wearing?","@AriesErin","style",
"watching where on earth is carmen sandiego (my favorite version of carmen) and it makes me miss the old computer game i had in elementary.","@_itsVann_","edutainment",
"How to go from head wound to Carmen Sandiego in one easy step!! #hat https://t.co/V7LhfwtPAe","@SaraGlancy1","style",
"This weekend I went down an insane black hole of forgotten 90s kids computer games, like Carmen Sandiego, Backyard Baseball, Gizmos & Gadgets, Dr. Brain, Pajama Sam, Freddi Fish, Logical Journey of the Zoombinis, Putt Putt, Mixed Up Mother Goose… TAKE ME BACK!!!","@inmybunk","pop culture",
"@UniWhiteWolf Why is Carmen Sandiego wearing a blue suit?","@Neo_Gambit","style",
"@EnvyMeGreatly @jasoninthehouse @GOPoversight Big fat F can't make this up.They traveled and bounced back and forth would think they were Carmen San Diego","@EnvyMeGreatly","travel",
"Sophia is killing it in her Carmen San-Diego outfit i love it @GothamSuperfans @Gotham @GothamAddicts @GothamTVWriters #Gotham","@kekeislove","style",
"Where in the world is Carmen San Diego....well this guy....✈️✈️✈️🚢🚢🚢 #travel #vacations #family https://t.co/4rwJ2mA8Rr","@grumpyvic","travel",
"Fanny and her Carmen Sandiego hat.....","@_PettyCrocker","style",
"Haha @ real live Carmen Sandiego. Now I just need the hat and the outfit.","@Untamed_JAG","style",
"Thank you to my friend for pointing out the resemblance to Carmen Sandiego. All I'm missing is my red… https://t.co/Afxzu4jhOu","@healing_paige","fashion",
"Netflix is gonna have a Carmen Sandiego show. Fckn sweet, used to play that game all the time in elementary school.","@WinterWubsBass","edutainment",
"@bmoh1291 lmao word yo ur like Carmen San Diego traveling all over the place","@scfennell23","travel",
"@hyygashi @CubaJugginJr_ @meganikkies @LehumoG @SabaCB @skelthaLORD @ShaunYouKnowWho You played Carmen Sandiego and you think you traveled the world. That’s cute.","@Kowenmoffor","travel",
"Great choice! @netflix @HMHCo ...we have an awesome Netflix-red fedora for you around here somewhere.... ;) @HereIsGina #CarmenSandiego https://t.co/196VdW9Gdu","@RockapellaMusic","style",
"What you gonna be for Halloween queen because you could really kill Carmen Sandiego @iamcardib","@SKEEerra","style",
"Anyone else miss the Carmen Sandiego style games? Or Zork? Those were the days. #CarmenSandiego #Zork","@JizzleFizzics","nostalgia",
"Life goal✔️ 7 days, 7 completely random places. Where will I end up? Stay tuned to see. ✈️🚂🚎#CarmenSanDiego #adventuretime #travelgram https://t.co/oXYJ1grZBw","@coopscadoop","travel","x"
"De Blob Spyro (any before wii) The Adventures of Carmen SanDiego Crash Bandicoot (any before mutants/titans) Monster Prom","@no_ellawillett","pop culture",
"Ladies... Carmen San Diego would be an awesome Halloween costume. Js","@poindextertunes","style",
"@Jickle Totally needs an article on Carmen Sandiego. Best bit of educational software ever :-p","@Hewso81","edutainment",
"jeff made a joke about ""carmen sandiego teaches typing"" and now i just wish that was Real","@GidgetNomates","pop culture",
"VIDEO: 10 Reasons Where in the World Is Carmen Sandiego? Was the Best Educational TV Show Ever https://t.co/oN8iaZfLa9 via @People","@_fancythat","edutainment",
"Today's getup. #NYFW #fashionweek #fashion #nyc #streetstyle #carmensandiego #ootd http://t.co/LBXMeFANVR","@ChelChiiii","style","x"
"I learn so much about the world by watching where in the world is Carmen San Diego. Best show on PBS beside Reading Rainbow","@KingBentley","nostalgia",
"Gina Rodriguez Prepares Her Fedora For Netflix’s ‘Where In The World Is Carmen Sandiego… https://t.co/Aq1KluWCiy","@cgnetwork","pop culture",
"I have no problem with any of this -- Netflix is betting on ‘90s kids nostalgia for learning with upcoming lineup https://t.co/QBf5i8Ndpp https://t.co/ncNEheYtY4","@FancyEpicGaming","edutainment",
"If you put Morgan Freeman in a raincoat and fedora, he kind of looks like Carmen San Diego. But I guess that's everyone. #NowYouSeeMe2","@JFly99","style","x"
"Gina Rodriguez donning red fedora and trench coat of Carmen Sandiego https://t.co/Egyvu9Pz0b #speciaali https://t.co/lPSZY64a5O","@speciaaliraahe","pop culture",
"Guys I'm gonna be Carmen Sandiego for Halloween I've decided","@kaeliann14","style",
"Photo: #sleevebucks number 2…little Carmen San Diego style…. http://t.co/pVEnYvEZrR","@EBEIS","style",
"@MelissaLeeCNBC You are rockin that outfit. Like Carmen Sandiego.","@Parapsychotic","style","x"
"spacetwinks: carmen sandiego was a brilliant woman and master thief who told both the entire world and the... http://t.co/WUAotoBpVc","@CamWenchMitena","feminism",
"I learned where a lot of places are from Where in the world is Carmen sandiego","@Caesar__Cam","edutainment",
"Happy International Women's Day to the only real International Woman Carmen Sandiego https://t.co/2sEQIayBzh","@TheBlackNerd","feminism",
"I hope there's a mission in Federation Force where Samus styles all over your squad in her Carmen Sandiego disguise https://t.co/xlju5MOgKK","@Crime_Wizard","style",
"#Where in the World Is Carmen Sandiego? Becoming a Secret Travel Agent #Hacker #News #Headline https://t.co/vEU2MK5YYA","@CurtisUrijah","travel",
"Halloween found #CarmenSanDiego lol https://t.co/lpWZvNQjM9","@tracy548","style",
"@destroytorepair could totally pull off the Carmen Sandiego look. All she needs is a red hat. http://t.co/thYZ5jvDaK","@IanThomasWolfe","style",
"@ainoaisnf omg, that's adorable. but you're right, he totally rocks that hat and trench coat look. though he also resembles carmen sandiego.","@Chelmarr","style",
"Who wore it better? Donghae or Carmen Sandiego? 👀😂 #SuperJunior #SuperShow7 #TheConcertTour #PCAs @SJofficial https://t.co/v0qSD7BMNr","@TharsisMontes","style",
"My Carmen Sandiego-themed outfit for tonight's Nexus Best Dressed event! http://t.co/JYhVFB5Nl8 - happening NOW! http://t.co/VG9jrXF3HZ","@joseph_foran","style",
"@fraaannciiiiis I guess we now know where in the world Carmen Sandiego is OHHHHH SNAP jk that is a dope coat","@condiricenbeans","style",
"New on Quartz: Netflix is learning how in the world to play the franchise game with Carmen Sandiego https://t.co/8EKV8akv9v","@phooll123","pop culture",
"I still remember the time I went to Disneyworld around Halloween and among the costumed crowd I saw one person dressed as Waldo while the woman next to him was dressed as Carmen Sandiego. Greatest. Couples. Costume. Idea. Ever.","@michaeljande19","cultural icon","x"
"@LuxFatale Maybe don't go shopping in your Carmen Sandiego cosplay. Kappa.","@fellowhoodlum73","style",
"We learned to use computers on candy-colored Apples, and each student was assigned a floppy disc. You felt like a champ when you came up with a cool away message for you AIM Instant Messenger. I learned everything I know from Carmen Sandiego and Legends of the Hidden Temple.","@SirJanks","nostalgia",
"Carmen San Diego is one of the greatest anti-heroes of all-time. She’s right up there with Walter White. https://t.co/AkrAcb4edz","@eyesoredown","pop culture",
"@karaswisher @AriMelber You need a Carmen Sandiego hat","@PatrickHamrock","style",
"Gina Rodriguez donning red fedora and trench coat of Carmen Sandiego https://t.co/OvgvTWOgFy #Tech #Technology https://t.co/PTiPZWfvrc","@CEOatMobiVerse","pop culture",
"@Momonomo @exmormon @StickEee1 @SwearingApostle I just realised the first shelf item as a child. In Where is Carmen SanDiego I learned ...","@IntoRainbowz","pop culture",
"@Ritofest Omg! Yas! That's whay I'm talking about! #CarmenSandiego #latinas","@Jasy_09","latina",
"New business idea: Post-Snowden Carmen Sandiego reboot. Learn about spy-alliances, drone strikes and extradition laws, kids!","@keith_ng","edutainment",
"happy international woman’s day, on which we honor Carmen Sandiego","@charlie_gfy","feminism",
"Big fan of STEM education for kids, but there are now 9,582 ""learn to code"" toys, no innovation in geography ed. since Carmen San Diego.","@josephflaherty","edutainment",
"@laamorenaa_ @_scyne @bnkboi @thedudewhowaits @spikedspartan @KylaKylurSmiles @Variety @letitiawright I thought everyone learned this fact from Carmen Sandiego. Guyana and French Guiana.","@Michael2014abc","edutainment",
"Video Game Years! A look at Where in the World is Carmen Sandiego?, the educational computer game. https://t.co/T60HzumxsJ","@PatTheNESpunk","pop culture",
"@indystar Thank you for tweeting about the classic games online! I may have just spent two hours finding #CarmenSandiego....","@EmilyH2018","pop culture",
"""think out your plan like a woman of action, then act out your plan like a woman of thought."" ty for the inspiration, carmen sandiego","@threeparts","inspiration",
"@JamesKosur I have to admit I was a bit skeptical about Carmen San Diego and Dora the Explorer being listed as character witnesses.","@umussbekidding","pop culture",
"First cosplay for @FANEXPOCANADA complete! Carmen Sandiego! Say hi if you spot me on Thursday or Sunday. #FanExpoCan http://t.co/QSCoFsLO6h","@caeboa","style",
"@jericawebber X-files!! Loom, Syberia, The Longest Journey, Myst, Broken Age, The DIG. I Have No Mouth and I Must Scream, Where’s Carmen Sandiego. Gabriel Knight, Space Quest, Leisure Suit Larry, Veil of Darkness, Sherlock Holmes, Atlantis, Riven, Amerzone, Egypt, Schizm, Runaway, Secret Files","@denisestevez","travel",
"@SamanthaWeiner1 Carmen Sandiego was many things, but a jerk was not one of them. Ahead of her time as fictional female villain. Rock it.","@andreas_marcos","feminism",
"SecNewsBot: Hacker News - Where in the World Is Carmen Sandiego? Becoming a Secret Travel Agent https://t.co/qKtS7h5gKT","@techguard1","travel",
"Why yes, that is Carmen Sandiego. Hat tip 1983. #kidagain #waitsgoteasier https://t.co/ddbrEGiWC5","@blueskywit","style",
"My kids are never gonna die on the Oregon Trail. Or look for Waldo, and Carmen San Diego. Or have Mavis teach them typing. Sigh.","@ShamekaErby","nostalgia",
"Carmen Sandiego Hat and Dark Layers https://t.co/QWF0WQmKR7","@meghandono","style",
"@jakequery I was in a relationship with Carmen Sandiego. It ended because she was ALWAYS on a ""business trip""","@chrispychicken3","travel",
"Carmen San Diego over there was like uhhhh "" you don't have a car"" Like any other liar I said I was using my roommates. In the clear 🙌🏾","@FiFoLion","travel",
"My hero is Carmen Sandiego, and that explains so much about me","@Andreanessness","inspiration","x"
"@msalylloyd @GreyDeLisle You found Carmen Sandiego! Minus the hat.","@EpicVoiceGuy","style",
"#CarmenSanDiego with blonde hair, Nine West hats & red Peoni crossbody bags, #ootd http://t.co/PokxzNw0Jn","@duffydossier","style",
"@dosnostalgic Carmen Sandiego taught me a lot about geography. And the LucasArts games (action verb adventures, like Zack McCraken, Monkey Island and the masterpiece Maniac Mansion)taught me a lot about the english language (I'm Chilean, so spanish speaker).","@AlfonsoPoblete","edutainment only",
"Happy International Women's Day, Carmen Sandiego!","@_DavidCarter_","feminism",
"@feliciaday Just watched the Carmen San Diego cooptitude. I think Carmen as an early 90's cartoon female role model interesting debate topic","@tennyson1842","inspiration",
"It seems like everything I loved as a kid has returned in some form. Saw a Carmen Sandiego card game at Target. Bought an OG style My Little Pony pj set. I have to ask though... Where are the pogs?","@KateMB","pop culture",
"Over here patiently waiting for my travel show! Channing my best inner Carmen SanDiego! https://t.co/ER1NhKirpy","@RosaMCas1","travel",
"I like to think Waldo and Carmen SanDiego hate each other. Carmen is far too flashy and Waldo is just a tourist.","@FurtiveIncognit","pop culture - waldo",
"Did I just watch part of an episode of Where in the World is Carmen San Diego? Yes. Am I still jealous of every kid that got to wear that jacket and fedora? Totes. https://t.co/G524arPPnb","@AmandaNethero","style",
"A2) In my classroom I try to theme lessons to take my students on a journey and have them dive deeper and be part of the narrative: Carmen Sandiego and the Main I-Deer statue, Greek Myths and become heroes, and Crazy PIEED Bakery #122edchat https://t.co/tOTUlfvKAf","@teaching_power","edutainment",
"Nice of Lita to dress up for Halloween. She is supposed to be Carmen Sandiego, right? #HIAC","@BotchedSpot","style",
"If she can't tell you about Ghost Writer, Carmen San Diego, Bill Bye The Science Guy or The Magic School Bus. She too young for you.","@Kobe_Luck","pop culture",
"Carmen Sandiego Returns in a New Educational App https://t.co/gC3q7arUav https://t.co/jv2eTz17bt","@maryespino88","edutainment",
"@jaymohr37 A hip hop coach is someone who travels more than me. /s/ Carmen Sandiego #JayMohrSports","@bigmikesbeard89","travel",
"Booking flights to California, Texas, NOLA and STL today.... I have a feeling 2015 is going to fun! #carmensandiego #whereismyredcoat","@_JennyLynn","travel","x"
"VIDEO: 10 Reasons Where in the World Is Carmen Sandiego? Was the Best Educational TV Show … https://t.co/cV4WKIz57b https://t.co/SdLCeVoeq9","@spilltojill","edutainment",
"Just saw Waldo leave the bar with Carmen Sandiego.... I fricking love #Halloween","@Vonwhistler","waldo",
"Gina Rodriguez will be donning the red fedora and trench coat of Carmen Sandiego for Netflix https://t.co/r3ZIrIwITA Hidden among the ot…","@berge31","pop culture",
"Totally feeling like Carmen Sandiego today. The weather has cleared, so I'm off to explore the… https://t.co/0PX4fW4MLQ","@Jess_Bunty","travel",
"Iconic! Netflix Is Bringing Back OG Scammer Carmen Sandiego & Everyone Is GEEKED https://t.co/m4qg75oDRa","@YourFavNewsPage","pop culture",
"Please tell me @Andy referenced @GolnesaGG's Carmen Sandiego-inspired racetrack outfit on @BravoWWHL. #Shahs #ShahsOfSunset #WWHL","@OnlyLindsay","style",
"@oneilllo Louise O'Neill - international woman of mystery. Need to get you a Carmen Sandiego hat.","@d_ruddenwrites","fashion",
"Rockapella-Where In The World Is Carmen Sandiego: http://t.co/e8Mv3VWYBy when educational T.V. was fun and educational. Not dumbed down","@themickian","edutainment",
"@PollyMaeve needed a red hat and jacket, and you could of been Carmen Sandiego","@BradSabbath","style",
"I love a long straight weave with a carmen San Diego hat.","@Notorious_MAX","style","x"
"@BryanLunduke Nice machine to play Lemmings (because of the EGA support), Stunts (because of the low RAM it needed), and Carmen Sandiego (because of the CPU). I was introduced to Linux in a PC shop when I was 15 I think, a guy was using Window Manager@Red Hat 5.2 no less. The rest is history.","@okasion2012","pop culture",
"Who asks this???? Who? They obviously didn't play ""Where in the USA is Carmen Sandiego"" during elementary school. https://t.co/ZAoZrP6sHO","@tehloserprince","edutainment",
"@MatrocFM @KevinLHough Halloween is an excuse to dress up and party here. adults usually go out on the weekend before the holiday (unless it lands on a weekend.) I went out last night to my local bar and dressed up as Carmen San Diego (an old computer game character)","@alloftheponies1","style",
"New post (Gina Rodriguez will be donning the red fedora and trench coat of Carmen ...) has been published on B ... - https://t.co/FPyuraXYa6 https://t.co/rUOcsJz4Xj","@bonjournal_ca","pop culture",
"It's a bullshit that carmen sandiego's in bed early to drive.","@teddywestbrook","travel",
"This hardly seems fair. Carmen San Diego next? Reminds me that teaching must change when info is everywhere #ties15 https://t.co/APU4A3HXJW","@rechargeedu","edutainment",
"@jodellemicah @NightValeRadio @CecilBaldwinIII @AnimeRevCanada @ArdaWigs @ArdaWigsCanada That's gorgeous! Here's my geekiest (& most nostalgic) cosplay to date 🙂Carmen Sandiego. https://t.co/p5Sxr0zHA7","@cakeandmadness","style",
"TIL the woman who played the Chief on the Carmen Sandiego shows has an elementary school named for her. <3 <3","@dromeda","pop culture",
"@tomblappy they were heard in Freddi Fish 3, Lenny's Multimedia Circus, Magic School Bus Getting Energized & 2 Carmen Sandiego games I have.","@JeremiahLiles1","pop culture",
"HALLOWEEN IS TOMORROW AND I ONLY JUST NOW THOUGHT OF DRESSING AS CARMEN SANDIEGO WITH ZIGGY AS WHERES WALDO UGH THERES NO TIME","@smushmebaby","style",
"Where in the World Is Carmen Sandiego? Becoming a Secret Travel Agent: https://t.co/v73gyJPpYS","@TheRetweetplace","travel",
"Honestly, I just want to find Carmen San Diego so I can find out where she got that kick-ass red jacket and hat combo. The glider isn't too bad either. https://t.co/apm7tDEpRv","@asalisbury","style","x"
"Tyshenia wearing a hat and called her self Carmen sandiego on snap 😂😂","@NaiJackCityy","style",
"@NBCNightlyNews ""Something iconic has gone missing in London..."" I bet Carmen Sandiego stole it. #BigBen","@schnautzr","pop culture",
"would i be wrong to think that the villainess ann admired was carmen sandiego","@_thancred","inspiration",
